location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Temperature,Sunshine Duration,Precipitation Total,Snowfall Amount,Relative Humidity,Cloud Cover Total,Wind Speed,Wind Direction
unit,°C,°C,min,mm,cm,%,%,km/h,°
level,2 m elevation corrected,700 mb,sfc,sfc,sfc,2 m,sfc,10 m,10 m
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [700 mb],Basel Sunshine Duration,Basel Precipitation Total,Basel Snowfall Amount,Basel Relative Humidity [2 m],Basel Cloud Cover Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220907T0000,23.48053,2.87,0.0,0.3,0.0,60.0,78.0,11.043261,250.9744
20220907T0100,22.590528,3.2,0.0,0.6,0.0,66.0,100.0,5.8603754,227.48956
20220907T0200,22.260529,3.42,0.0,1.1,0.0,70.0,100.0,8.373386,154.53665
20220907T0300,21.95053,3.29,0.0,1.1,0.0,72.0,100.0,7.5685663,205.34618
20220907T0400,21.23053,2.77,0.0,0.4,0.0,78.0,79.0,6.9247384,242.10274
20220907T0500,20.680529,2.04,0.0,0.3,0.0,78.0,100.0,6.6087217,209.35776
20220907T0600,19.580528,1.77,0.0,0.0,0.0,81.0,6.6000004,6.8399997,180.0
20220907T0700,18.64053,1.22,5.218182,0.0,0.0,82.0,4.5,6.2145634,169.99202
20220907T0800,19.15053,1.09,55.636364,0.0,0.0,78.0,7.2000003,2.968636,165.96376
20220907T0900,20.690529,0.74,56.18182,0.0,0.0,76.0,6.3,3.7585104,286.69925
20220907T1000,22.590528,0.63,53.090908,0.0,0.0,65.0,11.400001,11.367109,280.95407
20220907T1100,23.40053,0.99,55.454544,0.0,0.0,60.0,7.5000005,9.449572,287.7447
20220907T1200,24.690529,1.23,60.0,0.0,0.0,55.0,0.0,6.297428,300.96375
20220907T1300,25.840528,1.51,58.0,0.0,0.0,50.0,3.3000002,4.6102495,321.3402
20220907T1400,27.280529,3.24,22.424244,0.0,0.0,43.0,62.0,1.1384199,341.56506
20220907T1500,27.990528,3.41,21.818182,0.0,0.0,40.0,63.0,2.0364676,44.999985
20220907T1600,28.39053,3.31,13.333332,0.0,0.0,39.0,77.0,3.6,89.99999
20220907T1700,28.170528,3.39,0.0,0.0,0.0,39.0,100.0,5.3517847,109.653824
20220907T1800,27.910528,3.27,12.121214,0.0,0.0,38.0,79.0,6.151683,110.556046
20220907T1900,26.910528,2.67,0.0,0.2,0.0,42.0,100.0,8.587338,236.97614
20220907T2000,22.37053,2.85,0.0,0.6,0.0,57.0,100.0,13.004921,274.76364
20220907T2100,20.57053,2.77,0.0,0.8,0.0,67.0,100.0,3.0758414,339.44397
20220907T2200,20.38053,2.85,0.0,0.0,0.0,67.0,100.0,3.2399998,89.99999
20220907T2300,20.030529,2.5,0.0,0.0,0.0,70.0,100.0,3.0758414,110.556046
20220908T0000,19.580528,2.33,0.0,0.0,0.0,74.0,30.000002,1.8,143.1301
20220908T0100,19.32053,2.28,0.0,0.0,0.0,77.0,100.0,2.7416782,203.1986
20220908T0200,18.81053,1.48,0.0,0.9,0.0,82.0,100.0,4.1046314,322.12503
20220908T0300,18.21053,1.27,0.0,1.5,0.0,90.0,100.0,2.8116899,309.80557
20220908T0400,18.940529,0.85,0.0,1.1,0.0,80.0,100.0,16.171976,253.17859
20220908T0500,17.080528,-0.57,0.0,0.9,0.0,79.0,100.0,19.881649,227.93567
20220908T0600,16.65053,-1.2,0.0,0.2,0.0,70.0,100.0,15.546833,222.18445
20220908T0700,16.55053,-0.89,0.0,0.0,0.0,74.0,100.0,16.179987,212.27565
20220908T0800,16.55053,-0.58,60.0,0.0,0.0,72.0,0.0,14.186923,234.2933
20220908T0900,18.12053,-0.56,60.0,0.0,0.0,67.0,0.0,16.923828,268.78113
20220908T1000,18.87053,-1.18,60.0,0.0,0.0,67.0,0.0,22.065973,275.61758
20220908T1100,19.760529,-1.46,60.0,0.0,0.0,62.0,0.0,22.148045,277.47156
20220908T1200,20.770529,-1.8,60.0,0.0,0.0,56.0,0.0,23.499481,275.2739
20220908T1300,21.05053,-1.56,60.0,0.0,0.0,54.0,0.0,25.455843,278.1301
20220908T1400,22.910528,-1.19,53.939396,0.0,0.0,44.0,10.0,23.499481,264.7261
20220908T1500,23.280529,-1.26,60.0,0.0,0.0,43.0,0.0,23.576563,262.98352
20220908T1600,23.280529,-1.23,53.939396,0.0,0.0,42.0,10.0,23.177402,263.7581
20220908T1700,23.110529,-1.13,60.0,0.0,0.0,43.0,0.0,21.707731,264.28943
20220908T1800,22.56053,-0.93,60.0,0.0,0.0,44.0,0.0,20.316889,262.875
20220908T1900,21.87053,-0.86,60.0,0.0,0.0,47.0,0.0,15.124284,268.63608
20220908T2000,20.63053,-0.76,52.63636,0.0,0.0,52.0,9.0,10.08,270.0
20220908T2100,19.580528,-0.8,0.0,0.0,0.0,56.0,8.1,5.3517847,222.27368
20220908T2200,18.45053,-0.82,0.0,0.0,0.0,59.0,8.400001,10.08,180.0
20220908T2300,17.30053,-1.19,0.0,0.0,0.0,60.0,7.2000003,10.495713,185.90614
20220909T0000,16.250528,-1.37,0.0,0.0,0.0,62.0,0.0,7.342588,191.30994
20220909T0100,14.700529,-1.54,0.0,0.0,0.0,69.0,0.0,6.130579,183.36646
20220909T0200,13.840529,-1.91,0.0,0.0,0.0,72.0,10.0,6.519877,173.6598
20220909T0300,13.610529,-1.87,0.0,0.0,0.0,73.0,9.0,5.5887027,165.06857
20220909T0400,14.210529,-2.17,0.0,0.0,0.0,71.0,100.0,5.6233797,140.19443
20220909T0500,14.460529,-1.77,0.0,0.0,0.0,71.0,100.0,6.618519,135.0
20220909T0600,15.020529,-2.45,0.0,0.0,0.0,70.0,100.0,5.8603754,137.48955
20220909T0700,15.390529,-3.03,2.6989899,0.0,0.0,69.0,3.0,5.95906,154.98311
20220909T0800,15.770529,-3.08,49.090908,0.0,0.0,71.0,18.0,4.0249224,169.69516
20220909T0900,18.000528,-2.9,58.78788,0.0,0.0,64.0,2.0,10.446206,268.0251
20220909T1000,18.70053,-2.99,60.0,0.0,0.0,61.0,0.0,17.339897,274.76364
20220909T1100,19.580528,-2.61,60.0,0.0,0.0,57.0,0.0,17.873556,260.72742
20220909T1200,20.190529,-2.63,60.0,0.0,0.0,53.0,0.0,21.868332,249.77515
20220909T1300,21.12053,-2.39,53.939396,0.0,0.0,47.0,10.0,25.071096,254.16762
20220909T1400,20.87053,-2.38,0.0,0.0,0.0,50.0,100.0,23.4,270.0
20220909T1500,21.420528,-2.54,0.0,0.0,0.0,47.0,100.0,24.18707,255.34326
20220909T1600,21.81053,-2.97,0.0,0.0,0.0,45.0,100.0,24.967499,264.2072
20220909T1700,21.29053,-2.88,0.0,0.0,0.0,46.0,100.0,24.863468,267.51044
20220909T1800,20.32053,-3.28,0.0,0.0,0.0,49.0,100.0,22.782625,264.5597
20220909T1900,19.63053,-3.19,0.0,0.0,0.0,51.0,100.0,19.559633,263.65982
20220909T2000,18.930529,-3.13,0.0,0.0,0.0,53.0,100.0,15.517629,266.0091
20220909T2100,18.270529,-3.16,0.0,0.0,0.0,57.0,100.0,14.618837,260.07376
20220909T2200,17.96053,-3.17,0.0,0.0,0.0,57.0,100.0,14.81259,244.05771
20220909T2300,17.530529,-3.15,0.0,0.0,0.0,60.0,100.0,12.10157,247.24902
20220910T0000,17.080528,-3.11,0.0,0.0,0.0,61.0,100.0,11.269782,243.43495
20220910T0100,17.110529,-3.12,0.0,0.0,0.0,62.0,100.0,12.303366,249.44395
20220910T0200,16.39053,-3.21,0.0,0.0,0.0,68.0,98.0,14.512064,246.61478
20220910T0300,16.07053,-3.34,0.0,0.0,0.0,68.0,100.0,13.0447235,242.02054
20220910T0400,15.930529,-3.47,0.0,0.0,0.0,68.0,100.0,12.57426,246.37064
20220910T0500,15.450529,-3.61,0.0,0.0,0.0,73.0,100.0,14.578888,249.77515
20220910T0600,15.200529,-3.61,0.0,0.0,0.0,76.0,100.0,14.145756,255.25644
20220910T0700,14.750529,-3.62,0.0,0.0,0.0,79.0,100.0,13.5515,253.00919
20220910T0800,14.880529,-3.57,0.0,0.0,0.0,79.0,100.0,14.241629,253.85567
20220910T0900,15.490529,-3.68,0.0,0.3,0.0,77.0,100.0,15.39184,259.2157
20220910T1000,15.560529,-3.93,0.0,0.7,0.0,78.0,100.0,16.700275,262.5686
20220910T1100,16.010529,-3.58,0.0,0.4,0.0,75.0,100.0,18.0036,258.4654
20220910T1200,16.46053,-3.11,24.848484,0.2,0.0,71.0,58.0,19.70815,260.5377
20220910T1300,16.90053,-3.01,0.0,0.1,0.0,67.0,100.0,21.077686,262.14667
20220910T1400,19.410528,-2.64,22.424244,0.2,0.0,55.0,62.0,22.42427,275.52753
20220910T1500,19.250528,-2.79,17.575756,0.2,0.0,56.0,70.0,21.746504,276.65442
20220910T1600,19.30053,-2.67,33.939392,0.2,0.0,56.0,43.0,18.806337,275.49234
20220910T1700,19.510529,-2.56,0.0,0.0,0.0,55.0,100.0,16.575644,272.48956
20220910T1800,19.14053,-2.78,0.0,0.0,0.0,56.0,100.0,14.764389,271.3972
20220910T1900,19.080528,-2.87,0.0,0.1,0.0,57.0,100.0,12.605142,271.6366
20220910T2000,18.330528,-2.89,0.0,0.1,0.0,60.0,100.0,10.823973,266.1859
20220910T2100,17.660528,-2.77,0.0,0.0,0.0,64.0,100.0,7.0911775,246.0375
20220910T2200,16.930529,-2.57,0.0,0.1,0.0,69.0,100.0,6.193674,234.46233
20220910T2300,16.54053,-2.63,0.0,0.1,0.0,69.0,100.0,8.669949,221.63354
20220911T0000,16.31053,-2.64,0.0,0.0,0.0,69.0,100.0,9.028754,246.50143
20220911T0100,15.780529,-2.41,0.0,0.3,0.0,72.0,63.0,9.178235,244.44003
20220911T0200,15.000529,-2.27,0.0,0.0,0.0,76.0,15.0,8.4963045,233.61565
20220911T0300,14.670529,-2.21,0.0,0.0,0.0,79.0,10.0,7.6367526,225.0
20220911T0400,14.200529,-1.9,0.0,0.0,0.0,79.0,10.0,8.287822,214.38034
20220911T0500,13.380529,-1.27,0.0,0.0,0.0,81.0,0.0,8.049845,206.56505
20220911T0600,13.460529,-1.27,0.0,0.0,0.0,79.0,0.0,6.0347,197.35403
20220911T0700,13.950529,-1.11,0.0,0.0,0.0,77.0,100.0,5.1544156,192.09476
20220911T0800,14.180529,-1.04,47.272724,0.0,0.0,77.0,21.0,4.6938252,184.39871
20220911T0900,15.880529,-0.8,60.0,0.0,0.0,74.0,0.0,0.35999998,180.0
20220911T1000,17.65053,-0.38,53.939396,0.0,0.0,69.0,10.0,2.0991426,300.96378
20220911T1100,18.82053,0.06,53.939396,0.0,0.0,62.0,10.0,3.096837,305.5377
20220911T1200,19.850529,0.62,53.939396,0.0,0.0,58.0,10.0,1.8,323.13013
20220911T1300,20.860529,1.08,53.939396,0.0,0.0,54.0,10.0,2.16,360.0
20220911T1400,21.95053,0.85,60.0,0.0,0.0,49.0,0.0,2.7416782,23.198593
20220911T1500,22.80053,1.05,60.0,0.0,0.0,44.0,0.0,3.8773184,21.801407
20220911T1600,23.32053,1.3,60.0,0.0,0.0,41.0,0.0,4.1046314,15.255127
20220911T1700,23.56053,1.55,60.0,0.0,0.0,40.0,0.0,5.937272,14.03624
20220911T1800,23.37053,1.81,60.0,0.0,0.0,38.0,0.0,5.815978,21.801407
20220911T1900,22.82053,2.18,60.0,0.0,0.0,40.0,0.0,4.8965297,53.97262
20220911T2000,21.87053,2.56,51.816666,0.0,0.0,44.0,0.0,5.506941,101.30993
20220911T2100,20.14053,3.11,0.0,0.0,0.0,55.0,0.0,8.714677,128.29016
20220911T2200,18.29053,3.6,0.0,0.0,0.0,61.0,0.0,9.449572,130.36453
20220911T2300,17.20053,3.73,0.0,0.0,0.0,66.0,0.0,9.885262,123.11134
20220912T0000,16.100529,4.02,0.0,0.0,0.0,70.0,0.0,10.805998,119.981636
20220912T0100,15.160529,4.33,0.0,0.0,0.0,72.0,0.3,11.923557,118.88658
20220912T0200,14.530529,4.57,0.0,0.0,0.0,72.0,2.7,12.413477,119.53878
20220912T0300,13.990529,4.65,0.0,0.0,0.0,74.0,2.4,12.594856,120.963745
20220912T0400,13.700529,4.7,0.0,0.0,0.0,74.0,0.0,11.983188,122.73523
20220912T0500,13.530529,4.57,0.0,0.0,0.0,74.0,0.0,10.685391,122.61925
20220912T0600,13.290529,4.4,0.0,0.0,0.0,73.0,0.90000004,10.883676,124.2157
20220912T0700,12.8005295,4.26,0.0,0.0,0.0,74.0,1.2,11.885453,125.13419
20220912T0800,13.360529,4.39,58.53874,0.0,0.0,74.0,0.3,12.4811535,123.231705
20220912T0900,15.0505295,4.56,60.0,0.0,0.0,73.0,0.0,14.81259,115.94229
20220912T1000,17.05053,4.75,60.0,0.0,0.0,67.0,0.0,17.114204,112.249016
20220912T1100,19.37053,4.98,60.0,0.0,0.0,58.0,0.0,18.11841,110.95577
20220912T1200,21.600529,5.21,60.0,0.0,0.0,49.0,0.0,19.130875,109.798874
20220912T1300,23.160528,5.41,60.0,0.0,0.0,42.0,0.0,17.992796,109.88516
20220912T1400,24.440529,6.15,60.0,0.0,0.0,41.0,0.0,12.783802,99.72758
20220912T1500,25.360529,6.31,60.0,0.0,0.0,37.0,0.0,10.495713,95.90614
20220912T1600,25.930529,6.42,59.81818,0.0,0.0,36.0,0.3,8.287822,92.48955
20220912T1700,26.15053,6.47,55.454544,0.0,0.0,36.0,7.5000005,7.92,89.99999
20220912T1800,25.95053,6.51,55.636364,0.0,0.0,38.0,7.2000003,9.007196,87.70938
20220912T1900,25.190529,6.37,56.363636,0.0,0.0,43.0,6.0,10.446206,88.02507
20220912T2000,23.250528,5.75,49.330757,0.0,0.0,52.0,0.90000004,12.6462,94.899086
20220912T2100,21.190529,5.67,0.0,0.0,0.0,60.0,0.0,12.43434,112.10944
20220912T2200,19.510529,6.19,0.0,0.0,0.0,65.0,0.0,11.457958,133.72697
20220912T2300,18.010529,6.24,0.0,0.0,0.0,66.0,0.0,10.009036,127.69424
20220913T0000,16.860529,6.33,0.0,0.0,0.0,73.0,0.0,10.495713,120.96376
20220913T0100,16.45053,6.25,0.0,0.0,0.0,74.0,0.0,9.19939,120.57922
20220913T0200,15.920529,6.25,0.0,0.0,0.0,75.0,0.0,6.763786,115.20112
20220913T0300,15.350529,6.41,0.0,0.0,0.0,73.0,3.3000002,5.154415,114.77514
20220913T0400,15.370529,6.73,0.0,0.0,0.0,68.0,2.1000001,6.763786,115.20112
20220913T0500,15.090529,6.91,0.0,0.0,0.0,68.0,3.6000001,8.311245,107.650116
20220913T0600,14.660529,6.88,0.0,0.0,0.0,69.0,12.6,8.766573,109.17901
20220913T0700,14.470529,6.87,0.0,0.0,0.0,69.0,12.0,10.24578,108.434944
20220913T0800,15.080529,6.7,38.83519,0.0,0.0,66.0,32.0,11.620809,106.1892
20220913T0900,18.010529,6.46,56.727272,0.0,0.0,61.0,5.4,13.896187,106.55707
20220913T1000,20.79053,6.45,55.81818,0.0,0.0,58.0,6.9,13.797912,97.49586
20220913T1100,23.670528,6.32,41.81818,0.0,0.0,54.0,30.000002,14.05845,92.93567
20220913T1200,26.07053,6.16,53.81818,0.0,0.0,49.0,10.200001,14.05845,87.06432
20220913T1300,28.110529,6.22,19.393942,0.0,0.0,42.0,67.0,13.324863,88.45184
20220913T1400,27.47053,6.7,0.0,0.0,0.0,41.0,100.0,9.726665,92.12109
20220913T1500,28.830528,6.96,41.81818,0.0,0.0,38.0,30.000002,11.212135,95.52754
20220913T1600,29.680529,7.29,41.81818,0.0,0.0,35.0,30.000002,12.015589,98.61565
20220913T1700,29.98053,7.65,44.545456,0.0,0.0,35.0,25.500002,12.224107,103.62699
20220913T1800,30.090528,7.96,57.63636,0.0,0.0,35.0,3.9,13.849477,117.89726
20220913T1900,28.63053,8.08,57.454544,0.0,0.0,40.0,4.2000003,14.480773,145.12466
20220913T2000,25.80053,7.72,33.26869,0.0,0.0,50.0,30.000002,13.281023,147.17145
20220913T2100,23.930529,7.9,0.0,0.0,0.0,54.0,100.0,11.726277,162.1213
20220913T2200,23.79053,6.85,0.0,0.0,0.0,59.0,100.0,6.379216,163.61046
20220913T2300,22.770529,4.82,0.0,0.6,0.0,69.0,100.0,5.3999996,180.0
20220914T0000,21.770529,4.99,0.0,0.6,0.0,78.0,100.0,5.8603754,222.51045
20220914T0100,21.000528,4.93,0.0,0.0,0.0,83.0,100.0,2.4149535,333.43497
20220914T0200,21.030529,4.41,0.0,0.0,0.0,80.0,100.0,6.28713,113.62937
20220914T0300,21.71053,4.27,0.0,0.0,0.0,75.0,100.0,5.315336,118.30075
20220914T0400,20.110529,3.61,0.0,0.0,0.0,86.0,100.0,2.4149535,26.565033
20220914T0500,20.330528,3.73,0.0,0.0,0.0,80.0,100.0,8.225035,113.19859
20220914T0600,20.23053,3.81,0.0,0.0,0.0,76.0,100.0,4.1046314,142.12502
20220914T0700,20.010529,3.16,0.0,0.0,0.0,74.0,9.0,4.0249224,206.56505
20220914T0800,19.930529,3.55,51.278988,0.0,0.0,74.0,8.400001,3.4152596,161.56505
20220914T0900,21.71053,4.07,41.81818,0.0,0.0,70.0,30.000002,6.2145634,259.992
20220914T1000,24.100529,3.09,41.81818,0.0,0.0,58.0,30.000002,20.523155,268.9949
20220914T1100,25.090528,3.58,0.0,0.0,0.0,53.0,100.0,20.674158,262.99872
20220914T1200,26.080528,3.27,42.363636,0.0,0.0,51.0,29.1,21.96,270.0
20220914T1300,26.45053,3.48,53.090908,0.1,0.0,48.0,11.400001,23.411074,268.2376
20220914T1400,25.850529,3.47,0.0,0.2,0.0,52.0,100.0,16.45007,246.8014
20220914T1500,25.250528,3.62,0.0,0.7,0.0,54.0,100.0,15.124284,268.63608
20220914T1600,27.100529,3.81,43.636364,0.0,0.0,49.0,27.000002,13.363711,242.74467
20220914T1700,26.15053,3.1,0.0,0.5,0.0,50.0,100.0,18.214718,251.56506
20220914T1800,25.48053,3.28,0.0,0.1,0.0,52.0,100.0,16.981165,265.1355
20220914T1900,23.660528,3.27,0.0,0.0,0.0,63.0,100.0,18.837322,296.07535
20220914T2000,21.12053,3.17,0.0,0.0,0.0,76.0,100.0,10.97262,311.0091
20220914T2100,20.39053,2.53,0.0,0.0,0.0,80.0,16.0,3.2399998,270.0
20220914T2200,20.920528,2.08,0.0,0.0,0.0,76.0,100.0,8.350138,187.43141
20220914T2300,20.47053,2.04,0.0,0.0,0.0,69.0,100.0,11.885453,215.13419
20220915T0000,19.660528,1.63,0.0,0.0,0.0,72.0,53.0,12.313894,217.87498
20220915T0100,20.48053,1.67,0.0,0.0,0.0,68.0,100.0,12.594856,239.03625
20220915T0200,19.930529,1.77,0.0,0.0,0.0,74.0,100.0,14.799459,265.8151
20220915T0300,19.010529,1.33,0.0,0.0,0.0,79.0,100.0,4.5820518,225.0
20220915T0400,18.830528,1.4,0.0,0.0,0.0,80.0,100.0,6.489992,160.55997
20220915T0500,18.71053,0.69,0.0,0.0,0.0,80.0,100.0,7.2359104,174.28941
20220915T0600,18.670528,0.89,0.0,0.1,0.0,78.0,100.0,4.452954,194.03624
20220915T0700,17.71053,0.18,0.0,0.9,0.0,87.0,100.0,4.1046314,37.87497
20220915T0800,17.840528,0.91,0.0,0.5,0.0,88.0,100.0,9.0,126.869896
20220915T0900,19.40053,0.99,0.0,0.5,0.0,78.0,100.0,3.6179552,174.28941
20220915T1000,21.95053,0.99,0.0,0.1,0.0,60.0,100.0,15.745627,259.46082
20220915T1100,21.930529,1.21,0.0,0.3,0.0,59.0,100.0,21.96,259.61115
20220915T1200,21.55053,1.11,0.0,0.5,0.0,62.0,100.0,22.104116,263.4537
20220915T1300,21.170528,1.15,0.0,0.7,0.0,67.0,100.0,23.411074,268.2376
20220915T1400,19.180529,1.51,0.0,0.9,0.0,81.0,100.0,21.599998,270.0
20220915T1500,18.660528,1.32,0.0,1.0,0.0,84.0,100.0,22.42427,275.52753
20220915T1600,18.97053,1.12,0.0,0.7,0.0,82.0,100.0,20.364674,278.1301
20220915T1700,18.95053,1.11,0.0,0.2,0.0,80.0,100.0,19.134262,274.31604
20220915T1800,19.47053,1.12,52.121212,0.0,0.0,76.0,13.0,16.954432,266.34778
20220915T1900,18.82053,1.42,60.0,0.0,0.0,79.0,0.0,15.03835,258.95908
20220915T2000,17.580528,1.38,43.616665,0.0,0.0,84.0,0.0,12.783802,260.27243
20220915T2100,16.910528,1.05,0.0,0.0,0.0,86.0,0.0,12.371645,261.63412
20220915T2200,16.330528,0.82,0.0,0.0,0.0,88.0,0.0,11.304229,260.83765
20220915T2300,15.8005295,0.47,0.0,0.0,0.0,90.0,5.0,10.440001,270.0
20220916T0000,15.840529,0.14,0.0,0.0,0.0,89.0,100.0,9.0,270.0
20220916T0100,15.740529,0.02,0.0,0.0,0.0,88.0,100.0,7.208994,267.1376
20220916T0200,15.600529,-0.36,0.0,0.0,0.0,88.0,100.0,5.1544156,257.90524
20220916T0300,14.660529,0.12,0.0,0.0,0.0,88.0,9.0,4.6938257,237.52881
20220916T0400,14.270529,-0.21,0.0,0.0,0.0,86.0,0.3,4.39436,214.99202
20220916T0500,14.350529,-1.26,0.0,0.0,0.0,85.0,26.0,4.3349743,184.76364
20220916T0600,14.410529,-2.37,0.0,0.0,0.0,87.0,66.0,4.73506,171.25385
20220916T0700,14.090529,-2.4,0.0,0.0,0.0,89.0,10.0,4.379589,170.53767
20220916T0800,14.0505295,-2.06,0.0,0.0,0.0,88.0,100.0,2.7416782,203.1986
20220916T0900,15.810529,-2.73,0.0,0.2,0.0,83.0,100.0,4.802999,257.00537
20220916T1000,16.72053,-2.16,11.515152,0.4,0.0,81.0,80.0,9.504272,307.30396
20220916T1100,16.170528,-2.32,0.0,0.8,0.0,86.0,100.0,10.1887,327.99463
20220916T1200,13.810529,-2.3,0.0,1.5,0.0,90.0,100.0,17.208603,344.21924
20220916T1300,13.760529,-2.34,0.0,1.9,0.0,86.0,100.0,19.839235,348.48615
20220916T1400,15.390529,-1.64,0.0,0.0,0.0,76.0,100.0,13.979871,348.11133
20220916T1500,16.110529,-2.63,0.0,0.0,0.0,71.0,100.0,13.854155,335.43283
20220916T1600,15.760529,-2.97,0.0,0.0,0.0,72.0,100.0,12.096214,323.47113
20220916T1700,15.8005295,-3.19,19.999998,0.0,0.0,73.0,66.0,12.88981,305.90973
20220916T1800,15.560529,-3.74,27.878788,0.1,0.0,71.0,53.0,12.768586,319.57394
20220916T1900,15.280529,-4.75,23.030302,0.1,0.0,68.0,61.0,10.630672,331.69925
20220916T2000,14.350529,-5.29,39.451515,0.0,0.0,71.0,5.0,9.659814,333.43497
20220916T2100,13.210529,-6.07,0.0,0.0,0.0,74.0,0.0,7.172949,287.52557
20220916T2200,12.500529,-6.77,0.0,0.0,0.0,70.0,0.0,8.311245,265.03027
20220916T2300,11.650529,-7.63,0.0,0.0,0.0,70.0,0.0,10.383987,303.69006
20220917T0000,10.420529,-8.37,0.0,0.0,0.0,72.0,0.0,9.449572,310.36456
20220917T0100,9.780529,-8.96,0.0,0.0,0.0,70.0,1.0,7.9036193,300.0686
20220917T0200,9.440529,-9.33,0.0,0.0,0.0,72.0,4.0,5.8603754,280.61966
20220917T0300,9.930529,-9.37,0.0,0.0,0.0,73.0,11.0,5.4119864,273.8141
20220917T0400,9.720529,-9.43,0.0,0.1,0.0,77.0,100.0,8.557102,284.62088
20220917T0500,8.870529,-9.71,0.0,0.3,0.0,82.0,100.0,10.739833,283.57043
20220917T0600,8.320529,-9.81,0.0,0.0,0.0,84.0,100.0,13.004921,274.76364
20220917T0700,8.000528,-9.73,0.0,0.0,0.0,83.0,100.0,13.556282,280.71313
20220917T0800,7.7605286,-9.7,6.3030305,0.0,0.0,82.0,87.0,14.154915,277.30576
20220917T0900,8.380529,-9.27,60.0,0.0,0.0,79.0,0.0,17.81909,278.1301
20220917T1000,9.5505295,-8.97,59.393936,0.0,0.0,74.0,1.0,19.881649,275.19443
20220917T1100,10.410529,-8.93,60.0,0.0,0.0,71.0,0.0,22.346113,272.7702
20220917T1200,11.720529,-9.07,53.939396,0.0,0.0,64.0,10.0,23.73271,279.60522
20220917T1300,12.160529,-9.17,49.696968,0.0,0.0,62.0,17.0,26.758923,280.8564
20220917T1400,13.100529,-8.91,22.424244,0.0,0.0,57.0,62.0,14.039999,292.61987
20220917T1500,13.620529,-8.93,13.939394,0.0,0.0,53.0,76.0,14.118243,289.359
20220917T1600,14.220529,-9.0,46.060608,0.0,0.0,48.0,23.0,13.854155,294.56717
20220917T1700,14.280529,-8.98,46.060608,0.0,0.0,46.0,23.0,21.470612,304.75592
20220917T1800,14.170529,-8.82,53.939396,0.0,0.0,49.0,10.0,21.194187,290.89777
20220917T1900,13.730529,-8.84,53.939396,0.0,0.0,50.0,10.0,18.556595,288.08344
20220917T2000,13.430529,-8.93,0.0,0.0,0.0,51.0,100.0,17.25373,293.35556
20220917T2100,12.770529,-9.29,0.0,0.0,0.0,53.0,100.0,14.973577,297.1811
20220917T2200,12.210529,-9.54,0.0,0.0,0.0,56.0,100.0,11.631956,291.8014
20220917T2300,10.770529,-9.59,0.0,0.0,0.0,61.0,4.0,10.308831,282.09476
20220918T0000,10.060529,-9.46,0.0,0.0,0.0,64.0,10.0,9.422101,276.58194
20220918T0100,9.160529,-9.23,0.0,0.0,0.0,67.0,3.0,8.647496,267.61407
20220918T0200,8.790529,-9.12,0.0,0.0,0.0,69.0,4.0,8.557102,255.37914
20220918T0300,8.650529,-8.63,0.0,0.0,0.0,69.0,0.0,8.311245,252.34988
20220918T0400,8.400529,-8.31,0.0,0.0,0.0,70.0,1.0,10.137692,253.49564
20220918T0500,8.480529,-8.12,0.0,0.0,0.0,71.0,100.0,10.739833,256.42957
20220918T0600,8.480529,-7.48,0.0,0.0,0.0,72.0,100.0,9.885262,259.50854
20220918T0700,7.6005287,-7.21,0.0,0.0,0.0,77.0,29.0,11.113451,245.09525
20220918T0800,8.610529,-6.6,0.0,0.0,0.0,73.0,100.0,10.30883,245.22485
20220918T0900,10.610529,-6.16,0.0,0.0,0.0,67.0,100.0,16.199999,270.0
20220918T1000,11.630529,-6.28,0.0,0.0,0.0,63.0,100.0,18.374111,272.24576
20220918T1100,12.160529,-6.47,0.0,0.0,0.0,60.0,100.0,18.36353,271.12332
20220918T1200,13.610529,-6.26,53.939396,0.0,0.0,54.0,10.0,19.469976,266.8202
20220918T1300,14.740529,-5.58,53.939396,0.0,0.0,49.0,10.0,20.519999,270.0
20220918T1400,16.79053,-3.53,58.727276,0.0,0.0,45.0,2.1000001,19.35314,279.63754
20220918T1500,17.39053,-3.41,56.909092,0.0,0.0,41.0,5.1000004,21.03152,276.8817
20220918T1600,17.65053,-3.49,0.0,0.0,0.0,40.0,100.0,22.862125,277.23694
20220918T1700,17.40053,-3.69,0.0,0.0,0.0,41.0,100.0,23.664352,283.1906
20220918T1800,17.04053,-3.35,0.0,0.0,0.0,42.0,100.0,22.668568,280.0607
20220918T1900,16.87053,-3.57,0.0,0.0,0.0,42.0,100.0,20.721119,277.98932
20220918T2000,16.07053,-3.85,0.0,0.0,0.0,42.0,100.0,15.84409,271.30197
20220918T2100,14.960529,-4.01,0.0,0.0,0.0,46.0,100.0,14.081478,265.6013
